product_id,title,category,price,vendor_id,image_url,created_at,_injected_defect_label,defect_type
P000951,Persistent multi-tasking hardware,Toys,336.17,vendor_3,https://dummyimage.com/823x550,2025-09-11,clean,clean
P000952,Organized 4thgeneration alliance,Toys,42.15,vendor_2,https://dummyimage.com/488x51,2026-06-11,clean,clean
P000953,Inverse intangible data-warehouse,Beauty,119.42,vendor_5,https://dummyimage.com/78x199,2026-03-03,clean,clean
P000954,Digitized multimedia benchmark,Electronics,54.41,vendor_3,https://placekittens.com/529/246,2026-01-20,clean,clean
P000955,Cross-platform encompassing moratorium,Sports,183.31,vendor_6,https://dummyimage.com/725x713,2026-06-21,clean,clean
P000956,Multi-tiered interactive focus group,Electronics,-52.02,vendor_1,https://placekittens.com/434/427,2026-03-30,negative_price,negative_price
P000957,Diverse heuristic data-warehouse,Beauty,325.36,vendor_6,https://placekittens.com/262/252,2026-01-04,clean,clean
P000958,Enhanced actuating benchmark,Books,477.77,vendor_5,https://picsum.photos/590/510,2026-02-08,clean,clean
P000959,Cloned object-oriented Graphic Interface,Electronics,189.45,vendor_6,https://dummyimage.com/498x114,2026-03-21,clean,clean
P000960,Switchable exuding projection,Books,203.12,vendor_8,https://placekittens.com/774/16,2026-06-17,clean,clean
P000961,Polarized asymmetric challenge,Books,346.5,vendor_8,https://placekittens.com/123/158,2025-08-05,clean,clean
P000962,,Beauty,443.63,vendor_3,https://picsum.photos/930/260,2025-12-30,missing_title,missing_title
P000963,Programmable bandwidth-monitored archive,Beauty,34.03,vendor_3,not_a_valid_url,2025-07-26,broken_image_url,broken_image_url
P000964,User-friendly dedicated task-force,Books,402.12,vendor_8,https://picsum.photos/855/713,2025-07-24,clean,clean
P000965,,Books,390.69,vendor_10,https://picsum.photos/860/327,2025-09-25,missing_title,missing_title
P000966,Decentralized exuding collaboration,Beauty,486.86,vendor_3,https://dummyimage.com/616x891,2026-04-17,clean,clean
P000967,Quality-focused value-added hub,Books,60.9,vendor_7,https://picsum.photos/807/655,2026-06-16,clean,clean
P000968,,Electronics,134.5,vendor_6,https://placekittens.com/106/318,2025-09-17,missing_title,missing_title
P000969,Persevering analyzing algorithm,Toys,384.93,vendor_10,https://placekittens.com/593/940,2025-08-01,clean,clean
P000970,Universal responsive structure,Home & Kitchen,489.06,vendor_6,https://placekittens.com/292/428,2026-05-14,clean,clean
P000971,Inverse client-server protocol,Beauty,351.79,vendor_2,https://placekittens.com/705/862,2026-03-25,clean,clean
P000972,Up-sized full-range moratorium,Beauty,128.05,vendor_6,https://dummyimage.com/267x150,2025-12-06,clean,clean
P000973,Business-focused background hierarchy,Beauty,195.51,vendor_9,https://dummyimage.com/868x808,2026-02-02,clean,clean
P000974,Stand-alone analyzing standardization,Toys,32.01,vendor_3,https://placekittens.com/571/135,2025-12-28,clean,clean
P000975,DISTRIBUTED STABLE PROTOCOL,Books,426.68,vendor_3,https://picsum.photos/433/523,2025-12-21,duplicate_title_case,clean
P000976,Innovative intangible complexity,Sports,-124.24,vendor_5,https://placekittens.com/171/70,2025-09-18,negative_price,negative_price
P000977,Re-contextualized bandwidth-monitored open architecture,Toys,323.44,vendor_7,https://picsum.photos/411/922,2026-01-11,clean,clean
P000978,Progressive logistical concept,Electronics,232.25,vendor_10,https://dummyimage.com/453x963,2025-09-11,clean,clean
P000979,Team-oriented radical ability,Books,226.3,vendor_2,https://picsum.photos/239/759,2026-04-26,clean,clean
P000980,Compatible transitional initiative,Beauty,328.42,vendor_2,https://picsum.photos/396/949,2025-12-06,clean,clean
P000981,Organic global project,Electronics,280.78,vendor_1,https://dummyimage.com/911x630,2026-01-06,clean,clean
P000982,Managed zero-defect complexity,Toys,481.77,vendor_5,https://placekittens.com/915/352,2025-10-09,clean,clean
P000983,Inverse system-worthy pricing structure,Toys,107.39,vendor_8,https://dummyimage.com/41x240,2025-09-25,clean,clean
P000984,Programmable leadingedge migration,Sports,413.53,vendor_4,https://dummyimage.com/428x512,2025-11-27,clean,clean
P000985,Networked methodical solution,Sports,282.27,vendor_10,https://dummyimage.com/225x309,2025-10-02,clean,clean
P000986,,Beauty,330.3,vendor_8,https://placekittens.com/447/19,2025-08-25,missing_title,missing_title
P000987,Switchable needs-based array,Home & Kitchen,6.09,vendor_6,https://picsum.photos/431/169,2025-08-25,clean,clean
P000988,User-centric upward-trending infrastructure,Sports,276.11,vendor_6,https://dummyimage.com/83x682,2026-01-11,clean,clean
P000989,,Electronics,448.95,vendor_8,https://dummyimage.com/112x813,2025-09-06,missing_title,missing_title
P000990,Optimized bottom-line database,Beauty,362.17,vendor_2,https://dummyimage.com/206x412,2026-01-08,clean,clean
P000991,Realigned holistic core,Home & Kitchen,97.83,vendor_7,https://dummyimage.com/226x497,2025-10-17,clean,clean
P000992,Multi-channeled 6thgeneration website,Home & Kitchen,359.81,vendor_2,https://picsum.photos/291/516,2026-05-10,clean,clean
P000993,REVERSE-ENGINEERED UPWARD-TRENDING MATRIX,Electronics,463.68,vendor_10,https://picsum.photos/324/832,2026-02-13,duplicate_title_case,clean
P000994,REALIGNED EXPLICIT SYNERGY,Books,330.94,vendor_9,https://picsum.photos/827/702,2026-05-06,duplicate_title_case,clean
P000995,Right-sized systemic knowledge user,Electronics,267.53,vendor_1,https://placekittens.com/117/413,2025-11-23,clean,clean
P000996,Customizable client-server knowledge user,Books,420.21,vendor_8,https://picsum.photos/353/196,2026-05-29,clean,clean
P000997,Cloned global instruction set,Home & Kitchen,347.45,vendor_3,https://placekittens.com/15/599,2026-06-08,clean,clean
P000998,Cloned bottom-line capability,Home & Kitchen,56.26,vendor_10,https://dummyimage.com/82x414,2025-12-05,clean,clean
P000999,Expanded client-server time-frame,Sports,254.53,vendor_7,https://dummyimage.com/1023x831,2025-08-24,clean,clean
